group1,group2,meandiff,p-adj,lower,upper,reject,dashboard,grupo_comparado,interpretacion
CALDAS,RISARALDA,0.2,1.0,-1.7352,2.1352,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CALDAS,SAN ANDRES,0.0,1.0,-2.3727,2.3727,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CALDAS,SANTANDER,0.7632,0.9956,-0.852,2.3783,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CALDAS,SUCRE,0.3864,1.0,-1.3177,2.0905,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CALDAS,TOLIMA,0.3,1.0,-1.3792,1.9792,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CALDAS,VALLE,2.3697,0.0,0.8006,3.9389,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
CAQUETA,CASANARE,-0.0789,1.0,-1.3671,1.2092,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CAQUETA,CAUCA,1.3782,0.0007,0.2982,2.4581,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
CAQUETA,CESAR,0.5396,0.9952,-0.5953,1.6744,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CAQUETA,CHOCO,0.1235,1.0,-1.111,1.358,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CAQUETA,CORDOBA,0.0458,1.0,-1.2823,1.3738,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CAQUETA,CUNDINAMARCA,0.2642,1.0,-0.9316,1.46,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CAQUETA,GUAJIRA,0.3153,1.0,-0.8732,1.5039,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CAQUETA,HUILA,2.0686,0.0,0.9689,3.1684,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
CAQUETA,MAGDALENA,0.1889,1.0,-1.0359,1.4137,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CAQUETA,META,0.8463,0.5117,-0.2752,1.9677,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CAQUETA,NARINO,0.8561,0.4706,-0.2585,1.9707,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CAQUETA,NORTE DE SANTANDER,0.4946,0.999,-0.6512,1.6404,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CAQUETA,PUTUMAYO,-0.1765,1.0,-1.8979,1.5449,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CAQUETA,QUINDIO,0.1092,1.0,-1.4321,1.6506,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CAQUETA,RISARALDA,0.0235,1.0,-1.5415,1.5885,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CAQUETA,SAN ANDRES,-0.1765,1.0,-2.2583,1.9053,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CAQUETA,SANTANDER,0.5867,0.986,-0.5591,1.7325,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CAQUETA,SUCRE,0.2099,1.0,-1.0582,1.478,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CAQUETA,TOLIMA,0.1235,1.0,-1.111,1.358,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CAQUETA,VALLE,2.1933,0.0,1.1133,3.2732,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
CASANARE,CAUCA,1.4571,0.0,0.4514,2.4628,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
CASANARE,CESAR,0.6185,0.9346,-0.4459,1.6829,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CASANARE,CHOCO,0.2024,1.0,-0.9676,1.3725,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CASANARE,CORDOBA,0.1247,1.0,-1.1438,1.3931,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CASANARE,CUNDINAMARCA,0.3431,1.0,-0.786,1.4723,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CASANARE,GUAJIRA,0.3942,1.0,-0.7273,1.5158,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CASANARE,HUILA,2.1475,0.0,1.1206,3.1745,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
CASANARE,MAGDALENA,0.2678,1.0,-0.8921,1.4277,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CASANARE,META,0.9252,0.189,-0.1249,1.9753,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CASANARE,NARINO,0.935,0.1619,-0.1078,1.9779,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CASANARE,NORTE DE SANTANDER,0.5735,0.9763,-0.5026,1.6496,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CASANARE,PUTUMAYO,-0.0976,1.0,-1.7734,1.5783,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CASANARE,QUINDIO,0.1882,1.0,-1.3021,1.6784,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CASANARE,RISARALDA,0.1024,1.0,-1.4123,1.6171,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CASANARE,SAN ANDRES,-0.0976,1.0,-2.1418,1.9467,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CASANARE,SANTANDER,0.6656,0.8778,-0.4105,1.7417,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CASANARE,SUCRE,0.2888,1.0,-0.9167,1.4943,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CASANARE,TOLIMA,0.2024,1.0,-0.9676,1.3725,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CASANARE,VALLE,2.2722,0.0,1.2665,3.2779,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
CAUCA,CESAR,-0.8386,0.0266,-1.6385,-0.0386,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
CAUCA,CHOCO,-1.2546,0.0002,-2.1906,-0.3187,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
CAUCA,CORDOBA,-1.3324,0.001,-2.3888,-0.276,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
CAUCA,CUNDINAMARCA,-1.1139,0.001,-1.9982,-0.2297,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
CAUCA,GUAJIRA,-1.0628,0.0021,-1.9373,-0.1883,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
CAUCA,HUILA,0.6905,0.1251,-0.0589,1.4398,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CAUCA,MAGDALENA,-1.1892,0.0006,-2.1124,-0.266,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
CAUCA,META,-0.5319,0.7319,-1.3127,0.2489,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CAUCA,NARINO,-0.522,0.7432,-1.293,0.249,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CAUCA,NORTE DE SANTANDER,-0.8836,0.0162,-1.699,-0.0681,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
CAUCA,PUTUMAYO,-1.5546,0.0379,-3.0762,-0.033,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
CAUCA,QUINDIO,-1.2689,0.0763,-2.5834,0.0456,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CAUCA,RISARALDA,-1.3546,0.0444,-2.6967,-0.0125,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
CAUCA,SAN ANDRES,-1.5546,0.351,-3.4745,0.3653,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CAUCA,SANTANDER,-0.7915,0.0717,-1.6069,0.024,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CAUCA,SUCRE,-1.1683,0.0031,-2.1481,-0.1884,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
CAUCA,TOLIMA,-1.2546,0.0002,-2.1906,-0.3187,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
CAUCA,VALLE,0.8151,0.0079,0.0952,1.5351,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
CESAR,CHOCO,-0.416,0.9994,-1.4148,0.5827,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CESAR,CORDOBA,-0.4938,0.9984,-1.6062,0.6186,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CESAR,CUNDINAMARCA,-0.2754,1.0,-1.2259,0.6752,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CESAR,GUAJIRA,-0.2242,1.0,-1.1657,0.7172,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CESAR,HUILA,1.529,0.0,0.7025,2.3556,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
CESAR,MAGDALENA,-0.3507,1.0,-1.3375,0.6362,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CESAR,META,0.3067,1.0,-0.5484,1.1618,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CESAR,NARINO,0.3166,0.9999,-0.5296,1.1627,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CESAR,NORTE DE SANTANDER,-0.045,1.0,-0.9319,0.8419,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CESAR,PUTUMAYO,-0.716,0.9972,-2.2771,0.845,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CESAR,QUINDIO,-0.4303,1.0,-1.7903,0.9296,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CESAR,RISARALDA,-0.516,0.9999,-1.9027,0.8706,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CESAR,SAN ANDRES,-0.716,0.9999,-2.6674,1.2353,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CESAR,SANTANDER,0.0471,1.0,-0.8398,0.934,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CESAR,SUCRE,-0.3297,1.0,-1.3697,0.7104,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CESAR,TOLIMA,-0.416,0.9994,-1.4148,0.5827,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CESAR,VALLE,1.6537,0.0,0.8537,2.4537,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
CHOCO,CORDOBA,-0.0778,1.0,-1.2917,1.1361,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CHOCO,CUNDINAMARCA,0.1407,1.0,-0.9268,1.2082,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CHOCO,GUAJIRA,0.1918,1.0,-0.8676,1.2513,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CHOCO,HUILA,1.9451,0.0,0.9863,2.9039,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
CHOCO,MAGDALENA,0.0654,1.0,-1.0346,1.1654,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CHOCO,META,0.7227,0.5727,-0.2608,1.7062,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CHOCO,NARINO,0.7326,0.5234,-0.2431,1.7084,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CHOCO,NORTE DE SANTANDER,0.3711,0.9999,-0.6402,1.3823,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CHOCO,PUTUMAYO,-0.3,1.0,-1.9349,1.3349,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CHOCO,QUINDIO,-0.0143,1.0,-1.4584,1.4298,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CHOCO,RISARALDA,-0.1,1.0,-1.5693,1.3693,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CHOCO,SAN ANDRES,-0.3,1.0,-2.3109,1.7109,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CHOCO,SANTANDER,0.4632,0.9973,-0.5481,1.4744,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CHOCO,SUCRE,0.0864,1.0,-1.0616,1.2343,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CHOCO,TOLIMA,0.0,1.0,-1.1107,1.1107,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CHOCO,VALLE,2.0697,0.0,1.1338,3.0057,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
CORDOBA,CUNDINAMARCA,0.2185,1.0,-0.956,1.393,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CORDOBA,GUAJIRA,0.2696,1.0,-0.8976,1.4368,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CORDOBA,HUILA,2.0229,0.0,0.9463,3.0995,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
CORDOBA,MAGDALENA,0.1432,1.0,-1.0609,1.3472,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CORDOBA,META,0.8005,0.592,-0.2982,1.8992,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CORDOBA,NARINO,0.8104,0.5498,-0.2814,1.9022,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CORDOBA,NORTE DE SANTANDER,0.4488,0.9997,-0.6748,1.5725,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CORDOBA,PUTUMAYO,-0.2222,1.0,-1.9289,1.4845,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CORDOBA,QUINDIO,0.0635,1.0,-1.4614,1.5884,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CORDOBA,RISARALDA,-0.0222,1.0,-1.571,1.5266,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CORDOBA,SAN ANDRES,-0.2222,1.0,-2.2919,1.8475,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CORDOBA,SANTANDER,0.5409,0.9942,-0.5827,1.6646,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CORDOBA,SUCRE,0.1641,1.0,-1.0839,1.4122,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CORDOBA,TOLIMA,0.0778,1.0,-1.1361,1.2917,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CORDOBA,VALLE,2.1475,0.0,1.0912,3.2039,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
CUNDINAMARCA,GUAJIRA,0.0511,1.0,-0.9629,1.0652,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CUNDINAMARCA,HUILA,1.8044,0.0,0.8961,2.7128,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
CUNDINAMARCA,MAGDALENA,-0.0753,1.0,-1.1316,0.981,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CUNDINAMARCA,META,0.582,0.8697,-0.3524,1.5165,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CUNDINAMARCA,NARINO,0.5919,0.8366,-0.3343,1.5182,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CUNDINAMARCA,NORTE DE SANTANDER,0.2304,1.0,-0.7332,1.194,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CUNDINAMARCA,PUTUMAYO,-0.4407,1.0,-2.0466,1.1652,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CUNDINAMARCA,QUINDIO,-0.155,1.0,-1.5661,1.2562,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CUNDINAMARCA,RISARALDA,-0.2407,1.0,-1.6776,1.1963,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CUNDINAMARCA,SAN ANDRES,-0.4407,1.0,-2.428,1.5467,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CUNDINAMARCA,SANTANDER,0.3225,1.0,-0.6411,1.2861,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CUNDINAMARCA,SUCRE,-0.0543,1.0,-1.1605,1.0519,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CUNDINAMARCA,TOLIMA,-0.1407,1.0,-1.2082,0.9268,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
CUNDINAMARCA,VALLE,1.9291,0.0,1.0448,2.8133,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
GUAJIRA,HUILA,1.7533,0.0,0.8544,2.6522,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
GUAJIRA,MAGDALENA,-0.1264,1.0,-1.1746,0.9218,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
GUAJIRA,META,0.5309,0.9429,-0.3943,1.4562,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
GUAJIRA,NARINO,0.5408,0.9234,-0.3762,1.4578,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
GUAJIRA,NORTE DE SANTANDER,0.1792,1.0,-0.7754,1.1339,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
GUAJIRA,PUTUMAYO,-0.4918,1.0,-2.0923,1.1087,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
GUAJIRA,QUINDIO,-0.2061,1.0,-1.6112,1.199,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
GUAJIRA,RISARALDA,-0.2918,1.0,-1.7228,1.1392,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
GUAJIRA,SAN ANDRES,-0.4918,1.0,-2.4748,1.4912,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
GUAJIRA,SANTANDER,0.2714,1.0,-0.6833,1.226,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
GUAJIRA,SUCRE,-0.1054,1.0,-1.2039,0.993,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
GUAJIRA,TOLIMA,-0.1918,1.0,-1.2513,0.8676,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
GUAJIRA,VALLE,1.8779,0.0,1.0034,2.7525,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
HUILA,MAGDALENA,-1.8797,0.0,-2.826,-0.9334,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
HUILA,META,-1.2224,0.0,-2.0304,-0.4144,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
HUILA,NARINO,-1.2125,0.0,-2.011,-0.414,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
HUILA,NORTE DE SANTANDER,-1.574,0.0,-2.4156,-0.7325,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
HUILA,PUTUMAYO,-2.2451,0.0,-3.7808,-0.7094,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
HUILA,QUINDIO,-1.9594,0.0,-3.2902,-0.6286,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
HUILA,RISARALDA,-2.0451,0.0,-3.4032,-0.687,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
HUILA,SAN ANDRES,-2.2451,0.0049,-4.1762,-0.314,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
HUILA,SANTANDER,-1.4819,0.0,-2.3235,-0.6404,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
HUILA,SUCRE,-1.8587,0.0,-2.8604,-0.8571,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
HUILA,TOLIMA,-1.9451,0.0,-2.9039,-0.9863,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
HUILA,VALLE,0.1246,1.0,-0.6247,0.874,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
MAGDALENA,META,0.6573,0.7442,-0.314,1.6287,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
MAGDALENA,NARINO,0.6672,0.7001,-0.2963,1.6307,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
MAGDALENA,NORTE DE SANTANDER,0.3057,1.0,-0.6938,1.3051,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
MAGDALENA,PUTUMAYO,-0.3654,1.0,-1.993,1.2623,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
MAGDALENA,QUINDIO,-0.0797,1.0,-1.5156,1.3562,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
MAGDALENA,RISARALDA,-0.1654,1.0,-1.6266,1.2958,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
MAGDALENA,SAN ANDRES,-0.3654,1.0,-2.3704,1.6396,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
MAGDALENA,SANTANDER,0.3978,0.9998,-0.6017,1.3972,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
MAGDALENA,SUCRE,0.021,1.0,-1.1166,1.1585,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
MAGDALENA,TOLIMA,-0.0654,1.0,-1.1654,1.0346,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
MAGDALENA,VALLE,2.0044,0.0,1.0812,2.9276,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
META,NARINO,0.0099,1.0,-0.8182,0.838,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
META,NORTE DE SANTANDER,-0.3517,0.9997,-1.2213,0.518,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
META,PUTUMAYO,-1.0227,0.7895,-2.574,0.5286,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
META,QUINDIO,-0.737,0.9676,-2.0858,0.6117,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
META,RISARALDA,-0.8227,0.9117,-2.1984,0.553,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
META,SAN ANDRES,-1.0227,0.9798,-2.9663,0.9208,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
META,SANTANDER,-0.2596,1.0,-1.1292,0.6101,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
META,SUCRE,-0.6364,0.8739,-1.6618,0.389,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
META,TOLIMA,-0.7227,0.5727,-1.7062,0.2608,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
META,VALLE,1.347,0.0,0.5662,2.1278,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
NARINO,NORTE DE SANTANDER,-0.3616,0.9994,-1.2224,0.4993,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
NARINO,PUTUMAYO,-1.0326,0.768,-2.579,0.5138,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
NARINO,QUINDIO,-0.7469,0.9601,-2.09,0.5962,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
NARINO,RISARALDA,-0.8326,0.8966,-2.2028,0.5375,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
NARINO,SAN ANDRES,-1.0326,0.9766,-2.9722,0.907,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
NARINO,SANTANDER,-0.2695,1.0,-1.1303,0.5914,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
NARINO,SUCRE,-0.6462,0.8456,-1.6642,0.3717,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
NARINO,TOLIMA,-0.7326,0.5234,-1.7084,0.2431,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
NARINO,VALLE,1.3371,0.0,0.5662,2.1081,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
NORTE DE SANTANDER,PUTUMAYO,-0.6711,0.9991,-2.2401,0.898,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
NORTE DE SANTANDER,QUINDIO,-0.3853,1.0,-1.7545,0.9838,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
NORTE DE SANTANDER,RISARALDA,-0.4711,1.0,-1.8667,0.9246,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
NORTE DE SANTANDER,SAN ANDRES,-0.6711,1.0,-2.6288,1.2867,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
NORTE DE SANTANDER,SANTANDER,0.0921,1.0,-0.8088,0.993,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
NORTE DE SANTANDER,SUCRE,-0.2847,1.0,-1.3367,0.7673,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
NORTE DE SANTANDER,TOLIMA,-0.3711,0.9999,-1.3823,0.6402,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
NORTE DE SANTANDER,VALLE,1.6987,0.0,0.8832,2.5142,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
