fecha_hecho,cod_depto,departamento,cod_muni,municipio,zona,sexo,arma_medio,_modalidad_presunta,spoa_caracterizacion,cantidad,fecha,tipo
2003-01-29T00:00:00.000,20,CESAR,20001,VALLEDUPAR,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-29,homicidio
2003-01-29T00:00:00.000,20,CESAR,20001,VALLEDUPAR,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-29,homicidio
2003-01-29T00:00:00.000,23,CORDOBA,23162,CERETE,RURAL,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-29,homicidio
2003-01-29T00:00:00.000,23,CORDOBA,23001,MONTERIA,URBANA,MASCULINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-29,homicidio
2003-01-29T00:00:00.000,25,CUNDINAMARCA,25269,FACATATIVA,URBANA,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-29,homicidio
2003-01-29T00:00:00.000,25,CUNDINAMARCA,25290,FUSAGASUGA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-29,homicidio
2003-01-29T00:00:00.000,25,CUNDINAMARCA,25743,SILVANIA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-29,homicidio
2003-01-29T00:00:00.000,25,CUNDINAMARCA,25878,VIOTA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-29,homicidio
2003-01-29T00:00:00.000,47,MAGDALENA,47001,SANTA MARTA,URBANA,MASCULINO,ARMA DE FUEGO,AGRESION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-29,homicidio
2003-01-29T00:00:00.000,50,META,50251,EL CASTILLO,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-29,homicidio
2003-01-29T00:00:00.000,52,NARIÑO,52001,PASTO,URBANA,MASCULINO,CONTUNDENTES,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-29,homicidio
2003-01-29T00:00:00.000,54,NORTE DE SANTANDER,54001,CUCUTA,URBANA,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-29,homicidio
2003-01-29T00:00:00.000,54,NORTE DE SANTANDER,54001,CUCUTA,URBANA,MASCULINO,ARMA DE FUEGO,ATRACO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-29,homicidio
2003-01-29T00:00:00.000,54,NORTE DE SANTANDER,54250,EL TARRA,URBANA,FEMENINO,ARMA DE FUEGO,TERRORISMO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-29,homicidio
2003-01-29T00:00:00.000,54,NORTE DE SANTANDER,54405,LOS PATIOS,URBANA,MASCULINO,CONTUNDENTES,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-29,homicidio
2003-01-29T00:00:00.000,54,NORTE DE SANTANDER,54874,VILLA DEL ROSARIO,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-29,homicidio
2003-01-29T00:00:00.000,86,PUTUMAYO,86749,SIBUNDOY,RURAL,FEMENINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-29,homicidio
2003-01-29T00:00:00.000,86,PUTUMAYO,86749,SIBUNDOY,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-29,homicidio
2003-01-29T00:00:00.000,63,QUINDIO,63001,ARMENIA,URBANA,MASCULINO,ARMA DE FUEGO,RIÑAS,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-29,homicidio
2003-01-29T00:00:00.000,63,QUINDIO,63594,QUIMBAYA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-29,homicidio
2003-01-29T00:00:00.000,70,SUCRE,70508,OVEJAS,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-29,homicidio
2003-01-29T00:00:00.000,73,TOLIMA,73001,IBAGUE,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-29,homicidio
2003-01-29T00:00:00.000,76,VALLE DEL CAUCA,76109,BUENAVENTURA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-29,homicidio
2003-01-29T00:00:00.000,76,VALLE DEL CAUCA,76001,CALI,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-29,homicidio
2003-01-29T00:00:00.000,76,VALLE DEL CAUCA,76001,CALI,URBANA,MASCULINO,ARMA DE FUEGO,ATRACO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-29,homicidio
2003-01-29T00:00:00.000,76,VALLE DEL CAUCA,76377,LA CUMBRE,RURAL,FEMENINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-29,homicidio
2003-01-29T00:00:00.000,76,VALLE DEL CAUCA,76520,PALMIRA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-29,homicidio
2003-01-29T00:00:00.000,76,VALLE DEL CAUCA,76622,ROLDANILLO,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-29,homicidio
2003-01-29T00:00:00.000,76,VALLE DEL CAUCA,76892,YUMBO,URBANA,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,RIÑAS,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-29,homicidio
2003-01-30T00:00:00.000,5,ANTIOQUIA,5051,ARBOLETES,URBANA,MASCULINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,5,ANTIOQUIA,5088,BELLO,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,5,ANTIOQUIA,5212,COPACABANA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,5,ANTIOQUIA,5440,MARINILLA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,5,ANTIOQUIA,5001,MEDELLIN,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,5,ANTIOQUIA,5858,VEGACHI,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,81,ARAUCA,81001,ARAUCA,URBANA,MASCULINO,ARMA DE FUEGO,ATACADOS POR SUBVERSION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,8,ATLANTICO,8001,BARRANQUILLA,URBANA,MASCULINO,ARMA DE FUEGO,RIÑAS,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,13,BOLIVAR,13683,SANTA ROSA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,15,BOYACA,15172,CHINAVITA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,15,BOYACA,15322,GUATEQUE,URBANA,FEMENINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,15,BOYACA,15516,PAIPA,RURAL,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,17,CALDAS,17042,ANSERMA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,17,CALDAS,17272,FILADELFIA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,17,CALDAS,17380,LA DORADA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,17,CALDAS,17001,MANIZALES,URBANA,FEMENINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,85,CASANARE,85001,YOPAL,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,19,CAUCA,19256,EL TAMBO,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,19,CAUCA,19001,POPAYAN,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,20,CESAR,20001,VALLEDUPAR,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,27,CHOCO,27001,QUIBDO,RURAL,MASCULINO,ARMA DE FUEGO,ATACADOS POR SUBVERSION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,25,CUNDINAMARCA,25580,PULI,RURAL,MASCULINO,ARMA DE FUEGO,ATACADOS POR SUBVERSION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,44,LA GUAJIRA,44078,BARRANCAS,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,44,LA GUAJIRA,44855,URUMITA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,54,NORTE DE SANTANDER,54001,CUCUTA,URBANA,MASCULINO,ARMA DE FUEGO,AGRESION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,54,NORTE DE SANTANDER,54673,SAN CAYETANO,URBANA,MASCULINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,54,NORTE DE SANTANDER,54810,TIBU,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,63,QUINDIO,63001,ARMENIA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,63,QUINDIO,63690,SALENTO,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,66,RISARALDA,66001,PEREIRA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,68,SANTANDER,68081,BARRANCABERMEJA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,68,SANTANDER,68001,BUCARAMANGA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,70,SUCRE,70820,SANTIAGO DE TOLU,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,76,VALLE DEL CAUCA,76020,ALCALA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,76,VALLE DEL CAUCA,76109,BUENAVENTURA,URBANA,FEMENINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,76,VALLE DEL CAUCA,76001,CALI,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,76,VALLE DEL CAUCA,76520,PALMIRA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-30T00:00:00.000,76,VALLE DEL CAUCA,76834,TULUA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-30,homicidio
2003-01-31T00:00:00.000,5,ANTIOQUIA,5088,BELLO,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,5,ANTIOQUIA,5001,MEDELLIN,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,5,ANTIOQUIA,5001,MEDELLIN,URBANA,MASCULINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,5,ANTIOQUIA,5001,MEDELLIN,URBANA,MASCULINO,NO REPORTADO,AHOGAMIENTO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,5,ANTIOQUIA,5887,YARUMAL,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,5,ANTIOQUIA,5890,YOLOMBO,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,81,ARAUCA,81794,TAME,RURAL,MASCULINO,ARMA DE FUEGO,ATACADOS POR SUBVERSION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,8,ATLANTICO,8001,BARRANQUILLA,URBANA,MASCULINO,ARMA DE FUEGO,RIÑA ENTRE ESPOSOS,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,8,ATLANTICO,8001,BARRANQUILLA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,8,ATLANTICO,8758,SOLEDAD,URBANA,MASCULINO,ARMA DE FUEGO,ATRACO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,URBANA,MASCULINO,CONTUNDENTES,RIÑAS,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,13,BOLIVAR,13001,CARTAGENA DE INDIAS,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,13,BOLIVAR,13654,SAN JACINTO,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,15,BOYACA,15001,TUNJA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,17,CALDAS,17614,RIOSUCIO,RURAL,FEMENINO,ARMA DE FUEGO,ENFRENTAMIENTO POLICIA-DELINCUENCIA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,17,CALDAS,17614,RIOSUCIO,RURAL,MASCULINO,ARMA DE FUEGO,ENFRENTAMIENTO POLICIA-DELINCUENCIA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,17,CALDAS,17665,SAN JOSE,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,17,CALDAS,17777,SUPIA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,17,CALDAS,17873,VILLAMARIA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,19,CAUCA,19760,SOTARA PAISPAMBA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,20,CESAR,20001,VALLEDUPAR,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,27,CHOCO,27001,QUIBDO,URBANA,MASCULINO,ARMA DE FUEGO,AGRESION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,23,CORDOBA,23001,MONTERIA,URBANA,MASCULINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,25,CUNDINAMARCA,25148,CAPARRAPI,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,25,CUNDINAMARCA,25754,SOACHA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,41,HUILA,41551,PITALITO,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,44,LA GUAJIRA,44430,MAICAO,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,44,LA GUAJIRA,44001,RIOHACHA,URBANA,FEMENINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,47,MAGDALENA,47189,CIENAGA,URBANA,MASCULINO,ARMA DE FUEGO,AGRESION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,50,META,50001,VILLAVICENCIO,URBANA,MASCULINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,52,NARIÑO,52356,IPIALES,URBANA,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,54,NORTE DE SANTANDER,54001,CUCUTA,URBANA,MASCULINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,54,NORTE DE SANTANDER,54800,TEORAMA,RURAL,MASCULINO,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,TERRORISMO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,54,NORTE DE SANTANDER,54810,TIBU,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,54,NORTE DE SANTANDER,54810,TIBU,URBANA,MASCULINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,63,QUINDIO,63470,MONTENEGRO,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,63,QUINDIO,63594,QUIMBAYA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,66,RISARALDA,66594,QUINCHIA,RURAL,MASCULINO,ARMA DE FUEGO,ATACADOS POR SUBVERSION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,66,RISARALDA,66594,QUINCHIA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,66,RISARALDA,66682,SANTA ROSA DE CABAL,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,66,RISARALDA,66682,SANTA ROSA DE CABAL,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,68,SANTANDER,68081,BARRANCABERMEJA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,76,VALLE DEL CAUCA,76109,BUENAVENTURA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,76,VALLE DEL CAUCA,76001,CALI,URBANA,FEMENINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,76,VALLE DEL CAUCA,76001,CALI,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,76,VALLE DEL CAUCA,76377,LA CUMBRE,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,76,VALLE DEL CAUCA,76622,ROLDANILLO,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-01-31T00:00:00.000,76,VALLE DEL CAUCA,76834,TULUA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-01-31,homicidio
2003-02-01T00:00:00.000,5,ANTIOQUIA,5190,CISNEROS,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-02-01,homicidio
2003-02-01T00:00:00.000,5,ANTIOQUIA,5266,ENVIGADO,URBANA,MASCULINO,CONTUNDENTES,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-02-01,homicidio
2003-02-01T00:00:00.000,5,ANTIOQUIA,5313,GRANADA,RURAL,FEMENINO,ARMA DE FUEGO,ATACADOS POR SUBVERSION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-02-01,homicidio
2003-02-01T00:00:00.000,5,ANTIOQUIA,5360,ITAGUI,URBANA,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-02-01,homicidio
2003-02-01T00:00:00.000,5,ANTIOQUIA,5001,MEDELLIN,URBANA,FEMENINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-02-01,homicidio
2003-02-01T00:00:00.000,5,ANTIOQUIA,5001,MEDELLIN,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-02-01,homicidio
2003-02-01T00:00:00.000,5,ANTIOQUIA,5001,MEDELLIN,URBANA,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-02-01,homicidio
2003-02-01T00:00:00.000,5,ANTIOQUIA,5001,MEDELLIN,URBANA,MASCULINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-02-01,homicidio
